id,artist,song,difficulty,seizure_warning,description,max_bpm,min_bpm,last_updated,single_player,two_player,thumb,url,url2,icon,hue,tags,authors,has_classics,has_oneshots,has_squareshots,has_swing,has_freetimes,has_holds,source_id,source_iid,id:1,uploaded,approval,kudos
2gsFdwjTeu4SPdXyUaBcxZ,"Samario, Rage Against The Machine, I;Gor, Circus-P, Crusher-P",Crystal Courtroom,2,0,"Mashup by Samario, level content mostly taken from Samario and Noche. Let Crystalline memes never die. Other information in the readme.",175.0,175.0,1576274442,1,0,https://codex.rhythm.cafe/FqcHgY6QGAFYYbzzsjd8pE.png,https://cdn.discordapp.com/attachments/611380148431749151/655243312776740864/Samario_Rage_Against_The_Machine_IGor_Circus-P_Crusher-P_-_Crystal_Courtroom.rdzip,https://codex.rhythm.cafe/3J9Mryka3Pz8QbpcezJAZA.rdzip,https://codex.rhythm.cafe/24XGc7wWD5idXbD37eKZ8R.png,0.54,"[""mashup"",""noche"",""samario"",""testify"",""crystalline""]","[""plastermaster""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/655243312776740864/Samario_Rage_Against_The_Machine_IGor_Circus-P_Crusher-P_-_Crystal_Courtroom.rdzip,2gsFdwjTeu4SPdXyUaBcxZ,1636984107,10,0
2h3iP7MQW2ar5kYkCiCxWv,CV35W,3peat Tutorial,0,0,"A tutorial to demonstrate and practice the 3peat gimmick, along with its application in the level ""Momotaro"".",88.0,88.0,1620609846,1,0,https://codex.rhythm.cafe/U3Gdg8wUPtXtnyjpgNcwTh.png,https://cdn.discordapp.com/attachments/611380148431749151/841184275595919370/CV35W_-_3peat_Tutorial_V2.rdzip,https://codex.rhythm.cafe/GarDuz6QYob3W1Cq5pZJnv.rdzip,https://codex.rhythm.cafe/K9CMCNgj2H7K6YKBBSCJ7P.png,0.75,"[""tutorial"",""3peat"",""momotaro""]","[""CV35W""]",1,0,0,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/841184275595919370/CV35W_-_3peat_Tutorial_V2.rdzip,2h3iP7MQW2ar5kYkCiCxWv,1636984107,10,0
2k9Krg2VrHxvdhUzWmeFFa,HEAVYgiant,SOS,1,1,...---...,218.0,218.0,1612694004,1,0,https://codex.rhythm.cafe/MH5qH9SarUiNYy1LcRun8K.png,https://cdn.discordapp.com/attachments/611380148431749151/807788157143220264/HEAVYgiant_-_SOS.rdzip,https://codex.rhythm.cafe/Jw1h1Aq8a9dw3CWngc4U9.rdzip,,0.46,[],"[""DDockson""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/807788157143220264/HEAVYgiant_-_SOS.rdzip,2k9Krg2VrHxvdhUzWmeFFa,1636984107,10,0
2mvF55L4UT9bYwj9bwTfdZ,nekobolo,自傷無色,1,0,"[Warning: Mentions of Suicide]

""Necessary evil, how one appears, what people really wanted to be.""
",120.0,120.0,1624570020,1,0,https://codex.rhythm.cafe/RuaCtyvU6hz3cF9HrczCbg.png,https://cdn.discordapp.com/attachments/611380148431749151/857613896877473842/nekobolo_-_.rdzip,https://codex.rhythm.cafe/7aDQY151QQXkSW5kjf3Wwz.rdzip,https://codex.rhythm.cafe/7XJtJMBop7msNnBpo8DjjT.png,0.65,"[""1p"",""vocaloid"",""freezeshots"",""Sasanomaly""]","[""Lrial""]",1,1,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/857613896877473842/nekobolo_-_.rdzip,2mvF55L4UT9bYwj9bwTfdZ,1636984107,10,0
2n5exRTaMWq5VAe6pmeMVp,Toby Fox,Friendship,0,0,Maybe the real Deltarune was the friends we made along the way...,160.0,160.0,1570830752,1,0,https://codex.rhythm.cafe/4EBcpvPKKusnB5ha1nZyp2.png,https://cdn.discordapp.com/attachments/611380148431749151/632328278442508307/Toby_Fox_-_Friendship.rdzip,https://codex.rhythm.cafe/J2nrN3RiJ1pcKoqjTX8cSM.rdzip,https://codex.rhythm.cafe/BsRMhaUfWFyvieoxyjXMRV.png,0.6,"[""deltarune"",""slow""]","[""Doctor Flamingo""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/632328278442508307/Toby_Fox_-_Friendship.rdzip,2n5exRTaMWq5VAe6pmeMVp,1636984107,10,0
2oikCpPE1m4jTj5XraBw68,Adam Emond,(night shift) dark horse but every other beat is joyful noise,2,1,"""Night Shift"" version.",132.0,132.0,1579220146,1,0,https://codex.rhythm.cafe/24bDeiPfYa5k5JPoamaqNh.png,https://cdn.discordapp.com/attachments/611380148431749151/667628713986228254/NSdarkjoyfulwhatever.rdzip,https://codex.rhythm.cafe/F1otAmmGPLfa4as29ELgDX.rdzip,,0.5,[],"[""Note""]",1,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/667628713986228254/NSdarkjoyfulwhatever.rdzip,2oikCpPE1m4jTj5XraBw68,1636984107,10,0
2ow4RkKZHoxHXQ55yWuwqy,Arctic Monkeys,Old Yellow Bricks,1,0,"Sometimes you press random and find a song you instantly want to do vfx for
however I am not a custom backgrounds person so uh
this took some asking nicely",135.22,134.88,1567559866,1,0,https://codex.rhythm.cafe/t3ZFwKe2QW2MsZcqSRZai.png,https://cdn.discordapp.com/attachments/611380148431749151/618692533253439498/Arctic_Monkeys_-_Old_Yellow_Bricks.rdzip,https://codex.rhythm.cafe/Jp286uHCvLiEB5cFQtNWKw.rdzip,https://codex.rhythm.cafe/QGhvEtpDR8WQxbefeSw3ra.png,0.16,"[""custom backgrounds"",""lyrics"",""early 2000's rock""]","[""notDonte"",""noche""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/618692533253439498/Arctic_Monkeys_-_Old_Yellow_Bricks.rdzip,2ow4RkKZHoxHXQ55yWuwqy,1636940011,10,0
2pA6sgxFKL4ksyDHofB5p1,GYARI,Akane-chan Will Listen to Whatever You Say,1,0,Hailey explains her worries to a lending ear.,144.0,144.0,1583459522,1,0,https://codex.rhythm.cafe/JVi8Hp7umu6a1XniBH2L59.png,https://cdn.discordapp.com/attachments/611380148431749151/685429455757639681/GYARI_-_Akane-chan_Will_Listen_to_Whatever_You_Say.rdzip,https://codex.rhythm.cafe/D3MziFpAcngjV1xx9QGTnn.rdzip,https://codex.rhythm.cafe/hrJLW1Vk4GXsZhEEDdv5E.png,0.71,"[""RDSRT2"",""Medium"",""GYARI"",""Akane"",""Akane-chan"",""Yukari"",""Seyana"",""Soyana"",""Sorena"",""Arena"",""Wakaru"",""Jazz"",""Block A""]","[""Emdyion"",""Xeno""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/685429455757639681/GYARI_-_Akane-chan_Will_Listen_to_Whatever_You_Say.rdzip,2pA6sgxFKL4ksyDHofB5p1,1636984107,10,0
2tb2Tik9PYqPWGYBQkEV2X,FizzD,sndOrientalTechnodown,1,0,"Yes, that is one of the Rhythm Doctor's basic music, it's just that we haven't mapped that music as a real level.",200.0,50.0,1585321168,1,0,https://codex.rhythm.cafe/2V6gMDCvgjEc8Lu4jRRZZL.png,https://cdn.discordapp.com/attachments/611380148431749151/693187655378403408/FizzD_-_sndOrientalTechnodown.rdzip,https://codex.rhythm.cafe/DUtPd2mute8o2HgF7bRnUz.rdzip,,0.15,"[""why""]","[""Dr. Jazz""]",1,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/693187655378403408/FizzD_-_sndOrientalTechnodown.rdzip,2tb2Tik9PYqPWGYBQkEV2X,1636984107,10,0
2teM75XnswVppqf9KKDFnx,Various Artists,Magic of Science Medley,3,1,"He walks along the trail of snow. He suddenly feels pain in every angle and suffered from an uncharted illness, it's up to the intern to not let him die!

Heart CC by DPS2004",220.0,186.0,1605135010,1,0,https://codex.rhythm.cafe/ByYAT66pn3z2HhoBwZHgM4.png,https://cdn.discordapp.com/attachments/611380148431749151/777699220328677387/Magic_of_Science_Medley_with_comments.rdzip,https://codex.rhythm.cafe/AjWJCWzepBEqpLv5eR46iP.rdzip,,0.56,"[""RDRPG"",""Magic of Science"",""Medley"",""Boss"",""Qrispy Joybox"",""MARETU"",""Team Grimoire"",""Camellia"",""noizenecio"",""Akira Complex""]","[""Dr. Jazz"",""무명악보"",""InfectiousStepocity""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/777699220328677387/Magic_of_Science_Medley_with_comments.rdzip,2teM75XnswVppqf9KKDFnx,1636984107,10,0
2tu1DTSnHgxfvKtnn1qd2i,Perfume,Chocolate Disco,0,0,cho co la i to di su ko,128.0,128.0,1607619974,1,0,https://codex.rhythm.cafe/87GEgYGKeKQcpviNs1nFHj.png,https://cdn.discordapp.com/attachments/611380148431749151/786715767164239892/Perfume_-_Chocolate_Disco.rdzip,https://codex.rhythm.cafe/9LQWx6YDgW7zH4z4pkyZb6.rdzip,,0.86,"[""Dance"",""Electronic"",""Japanese"",""Simple""]","[""Het""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/786715767164239892/Perfume_-_Chocolate_Disco.rdzip,2tu1DTSnHgxfvKtnn1qd2i,1636984107,10,0
2uNdye1TXCNg4TbK16UEk7,VerseQuence,Wilt,1,0,"The past is a reflection; the present is wilted away.
---
Untitled Team's Round 3 level, ""Refurbish"".",70.0,70.0,1606533996,1,1,https://codex.rhythm.cafe/46uGEtSjTH7vchDfTsvotb.png,https://cdn.discordapp.com/attachments/611380148431749151/782085572298539018/VerseQuence_-_Wilt.rdzip,https://codex.rhythm.cafe/HKX9QrjzTY45M3oxQW2wCn.rdzip,https://codex.rhythm.cafe/R5ybGxj8JZ2afGTjd4aDVw.png,0.0,"[""Untitled Team"",""RDRPG"",""Refurbish"",""Dream Canon"",""rose"",""no violets allowed"",""1p"",""2p""]","[""Kin"",""Xeno"",""MarioMak967"",""Zisos""]",1,1,1,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/782085572298539018/VerseQuence_-_Wilt.rdzip,2uNdye1TXCNg4TbK16UEk7,1636984107,10,0
2uY2cJuDaEFg2nXjz9uTPe,FamilyJules ft. Adriana Figueroa,Fan Club (metal cover),1,0,"Nicole is complaining of her heart going ""boom, boom, boom!""",142.0,141.0,1618068054,1,0,https://codex.rhythm.cafe/DBjYuSdjDZj4FYu3ndpMcT.png,https://cdn.discordapp.com/attachments/611380148431749151/830613596957310997/FamilyJules_ft._Adriana_Figueroa_-_Fan_Club_metal_cover.rdzip,https://codex.rhythm.cafe/NKvHn3GFUsbwA7YYB8EFPR.rdzip,,0.65,"[""Gimmick"",""Rhythm Heaven""]","[""CatgirlKazu""]",1,1,0,1,1,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/830613596957310997/FamilyJules_ft._Adriana_Figueroa_-_Fan_Club_metal_cover.rdzip,2uY2cJuDaEFg2nXjz9uTPe,1636984107,10,0
31Mr94wXetFiTm9JyhvSgt,JHAS,"Talking, Sleeping, Waving, Waiting",2,0,"4th in Competition 15, Smol 2.
-<>-

You are a gifted child, sitting in front of a tv screen. You will use your intelligence to switch through every channel on the planet.",173.0,100.0,1588296970,1,0,https://codex.rhythm.cafe/27aoxvmhA9wecWeAy8RR2f.png,https://cdn.discordapp.com/attachments/611380148431749151/705578985945301082/JHAS_-_Talking_Sleeping_Waving_Waiting.rdzip,https://codex.rhythm.cafe/PhR4up5RKHtSZyJ6MyLYqE.rdzip,https://codex.rhythm.cafe/7nk1XXr7AZCWCqL9LTj7xc.png,0.62,"[""v"",""oldtv"",""jhas"",""compo 15"",""comp 15"",""smol 2"",""god i hate reversed controls they screw me over every time""]","[""Kin""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/705578985945301082/JHAS_-_Talking_Sleeping_Waving_Waiting.rdzip,31Mr94wXetFiTm9JyhvSgt,1636984107,10,0
333CjajyqAktGxthaNDW9s,Yoko Takahashi,A Cruel Angel's Thesis,1,0,"Remember when RD Relay was a thing?

This level was only meant to replicate the anime intro, but then the rooms update hit and I sat on it forever. It's good enough to post though, what was I thinking",129.0,80.0,1614284024,1,0,https://codex.rhythm.cafe/4vNf3pJJUtd9imKLNABPDz.png,https://cdn.discordapp.com/attachments/611380148431749151/814666660518559764/Yoko_Takahashi_-_A_Cruel_Angels_Thesis.rdzip,https://codex.rhythm.cafe/AKBxniu1gyuynf6A4y7Gir.rdzip,https://codex.rhythm.cafe/38pzgmrpsmMHaXyAyg6QbV.png,0.0,"[""neon genesis evangelion"",""cruel angel's thesis"",""anime"",""memes"",""RD Relay""]","[""plastermaster"",""DNH"",""DeadlySprinklez"",""vincentw"",""klyzx"",""et al.""]",1,1,0,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/814666660518559764/Yoko_Takahashi_-_A_Cruel_Angels_Thesis.rdzip,333CjajyqAktGxthaNDW9s,1636984107,10,0
33UXrosYMXBnDbsFbJ46WF,Zackery Wilson,Ain't got time to bleep,1,0,"His heart's becoming offset, we'll need to adjust whenever this occurs.",150.0,150.0,1595698440,1,0,https://codex.rhythm.cafe/XtsCAgryT5JST9z97K72Zv.png,https://cdn.discordapp.com/attachments/611380148431749151/737055282923831376/Zackery_Wilson_-_Aint_got_time_to_bleep.rdzip,https://codex.rhythm.cafe/MoZn2jcPhegj4iZmejXrW4.rdzip,https://codex.rhythm.cafe/C4dyyKcUhTAyxFYKvkkYHx.png,0.59,"[""chiptune"",""oneshots"",""gimmick""]","[""megaminerzero""]",0,1,1,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/737055282923831376/Zackery_Wilson_-_Aint_got_time_to_bleep.rdzip,33UXrosYMXBnDbsFbJ46WF,1636984107,10,0
33iAF87HW4koNpmLEV6FsS,fizzd,Unorthodox Oneshots Tutorial,1,1,"A tutorial for those really weird oneshot patterns with multiple ""Get""s, ""Set""s, and ""Go""s.
Make sure to play the freezeshot tutorial first!",88.0,88.0,1617729318,1,0,https://codex.rhythm.cafe/EBHXuBbDXsF5kNTT5BiCa.png,https://cdn.discordapp.com/attachments/611380148431749151/832962945293746186/fizzd_-_Unorthodox_Oneshots_Tutorial.rdzip,https://codex.rhythm.cafe/KdMmL415sdiRVyQuJoDxic.rdzip,,0.0,"[""tutorial"",""oneshot"",""get"",""set"",""go"",""freezeshot"",""unorthodox""]","[""TNTz""]",0,1,1,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/832962945293746186/fizzd_-_Unorthodox_Oneshots_Tutorial.rdzip,33iAF87HW4koNpmLEV6FsS,1636984107,10,0
34SzppHqfhd8urVL2KpYx9,"Geshtro, Toby Fox",DATA_VALUE_[NULLVOID],2,1,"Treating a patient is tough when the patient's already a ghost. Let's hope it doesn't have any adverse effects on the equipment.

""MissingNo."" sprite by CV35W.",106.0,106.0,1599002586,1,0,https://codex.rhythm.cafe/UK3S3y5mvPPTuWyCRofsdv.png,https://cdn.discordapp.com/attachments/611380148431749151/751292317813702716/Geshtro_Toby_Fox_-_DATA_VALUE_NULLVOID.rdzip,https://codex.rhythm.cafe/7VDMxksVaxqkkfAiM3QgXT.rdzip,https://codex.rhythm.cafe/JeeFsNuF7mssiTZJo2Fr5f.png,0.71,"[""RDRPG"",""Magic of Science"",""King for Another Day"",""kfad2"",""MissingNo."",""Undertale"",""W. D. Gaster""]","[""Dr. Jazz"",""무명악보"",""InfectiousStepocity""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/751292317813702716/Geshtro_Toby_Fox_-_DATA_VALUE_NULLVOID.rdzip,34SzppHqfhd8urVL2KpYx9,1636984107,10,0
35MhR3nqeqU3xprF3uZZfr,BEKAIN,NoMorE,1,1,"Listen carefully to the Nurse's 'Watch!' and 'Play!'
Special thanks to 'Pastel'!",158.0,158.0,1613519514,1,0,https://codex.rhythm.cafe/HYiN5EEtcsMFrwTyYEzPaV.png,https://cdn.discordapp.com/attachments/611380148431749151/811505569163640902/BEKAIN_-_NoMorE.rdzip,https://codex.rhythm.cafe/Huv1gGRF9EueH4m7J6x3Mo.rdzip,,0.0,"[""Call-And-Respond"",""Call and Response""]","[""DDockson""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/811505569163640902/BEKAIN_-_NoMorE.rdzip,35MhR3nqeqU3xprF3uZZfr,1636984107,10,0
37SqSjAsgvXYXcHXhXwAKQ,"GHOST, Creep-P ft. Rana, Utatane Piko",Creative (GHOST Remix),2,0,Hey kids! Are you ready to get creative?,146.0,146.0,1610746432,1,0,https://codex.rhythm.cafe/AR2fKnwyS47oCTcRh2x3ev.png,https://cdn.discordapp.com/attachments/611380148431749151/799828798232592384/GHOST_Creep-P_ft._Rana_Utatane_Piko_-_Creative_GHOST_Remix.rdzip,https://codex.rhythm.cafe/Re36FeMr4N5YYtDGfbEoTg.rdzip,https://codex.rhythm.cafe/7dgvBvxhCUGEYYfqSMJHSv.png,0.3,"[""compo 16"",""creepypasta 2"",""vocaloid"",""don't hug me i'm scared"",""fan song"",""dhmis"",""8-beat"",""metronomic tachycardia""]","[""InfectiousStepocity""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/799828798232592384/GHOST_Creep-P_ft._Rana_Utatane_Piko_-_Creative_GHOST_Remix.rdzip,37SqSjAsgvXYXcHXhXwAKQ,1636984107,10,0
38kG8vLabrF8osufrnQRih,Baths,Wistful (Fata Morgana),1,0,"""You're still out on a boat somewhere...""",151.185,151.185,1614705786,1,0,https://codex.rhythm.cafe/Xv1DaxCDqZCSugVHcKi4eL.png,https://cdn.discordapp.com/attachments/611380148431749151/816481089912176660/Baths_-_Wistful_Fata_Morgana.rdzip,https://codex.rhythm.cafe/Exd2pBVHxWdHtJR2ERJHtd.rdzip,https://codex.rhythm.cafe/6JGuLuuxzdAdUNqyQSyhH3.png,0.5,"[""electronic"",""vocals"",""oneshots"",""soft""]","[""Fritzy""]",1,1,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/816481089912176660/Baths_-_Wistful_Fata_Morgana.rdzip,38kG8vLabrF8osufrnQRih,1636984107,10,0
3AA7ZVjbiqegcenPra2gXN,Light Club,Fahkeet,1,0,Diagnosis: OD on an unknown substance.,140.0,140.0,1583163154,1,0,https://codex.rhythm.cafe/6SWtzEra2YaFEw2exbFenA.png,https://cdn.discordapp.com/attachments/611380148431749151/684183321424560130/Light_Club_-_Fahkeet.rdzip,https://codex.rhythm.cafe/8RSasFkRj4B497XwJ69bg2.rdzip,https://codex.rhythm.cafe/HoXLGb4u4Tr5mJ8jBvMJDy.png,0.74,"[""RDSRT2"",""oneshots"",""classic rows""]","[""Some J Name""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/684183321424560130/Light_Club_-_Fahkeet.rdzip,3AA7ZVjbiqegcenPra2gXN,1636984107,10,0
3E7NqNpsWdhSQmwXeLW776,Camellia,Arcology On Permafrost,3,1,Don't freeze up.,136.0,136.0,1598398244,1,0,https://codex.rhythm.cafe/QBZBABsNKB41k88Xa1Cdoo.png,https://cdn.discordapp.com/attachments/611380148431749151/748032148107165800/Camellia_-_Arcology_On_Permafrost.rdzip,https://codex.rhythm.cafe/TcuMGBLgdN9Rnu6tN3kjZ8.rdzip,https://codex.rhythm.cafe/CaPkUKcABEfqXPZRNwqA26.png,0.56,"[""RDRPG"",""Magic of Science"",""heart of android"",""tech dance"",""cold"",""oneshots"",""freezeshots"",""1p""]","[""Dr. Jazz"",""무명악보"",""InfectiousStepocity""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/748032148107165800/Camellia_-_Arcology_On_Permafrost.rdzip,3E7NqNpsWdhSQmwXeLW776,1636984107,10,0
3EGr3Y65DgMzr9yioFavEB,IndiHome,Paket Phoenix,0,1,Defibrillating patients from the comfort of your own home? Be sure to switch to Paket Rhythmix for high quality internet connection!,130.0,130.0,1607536186,1,1,https://codex.rhythm.cafe/RhFavNWpyF4Ce6FGAFZfsX.png,https://cdn.discordapp.com/attachments/611380148431749151/786367138315239464/IndiHome_-_Paket_Phoenix.rdzip,https://codex.rhythm.cafe/Wis8daGv53SaW6zHxSsS3c.rdzip,https://codex.rhythm.cafe/FZ7DkhCX16i8acq8DZT5pr.png,0.0,"[""meme"",""short"",""shitpost"",""why""]","[""Colon""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/786367138315239464/IndiHome_-_Paket_Phoenix.rdzip,3EGr3Y65DgMzr9yioFavEB,1636984107,10,0
3H9HX9hL2xBYD2XHjRZVgR,North Base,Overdose,2,1,Overdose.,128.0,128.0,1609607834,1,0,https://codex.rhythm.cafe/Un4ZtHY2VYhko6Vck6JzhY.png,https://cdn.discordapp.com/attachments/611380148431749151/795053642808819773/North_Base_-_Overdose.rdzip,https://codex.rhythm.cafe/DePgHNtTvKiWx1a6HGe3rp.rdzip,https://codex.rhythm.cafe/7NQWAfgamGfh4LdiSrWCCK.png,0.72,"[""1p"",""soundodger"",""gimmick""]","[""Bayou""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/795053642808819773/North_Base_-_Overdose.rdzip,3H9HX9hL2xBYD2XHjRZVgR,1636984107,10,0
3JaGUiy5Grj8quiZGvSzG2,Jin,Outer Science,2,1,This is the song of a monster that overlooks everything.,195.0,195.0,1583276032,1,0,https://codex.rhythm.cafe/6eqqNmVosQ4HnmYgzXAXK1.png,https://cdn.discordapp.com/attachments/611380148431749151/684627033736871960/JIN_-_Outer_Science.rdzip,https://codex.rhythm.cafe/GBu1tqaGLLLDB4MXqCAdqM.rdzip,https://codex.rhythm.cafe/NCHYcMXhhAP5WHZ16C5hai.png,0.0,"[""knee"",""vocaloid"",""RDSRT2""]","[""Kneeckoh""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/684627033736871960/JIN_-_Outer_Science.rdzip,3JaGUiy5Grj8quiZGvSzG2,1636984107,10,0
3Kb6NweQMzCgKAq3Z3jPtZ,DJ Numi,So Far So Good,3,1,"A collection of some of my favourite gimmicks! Let's see how much you know.

2nd community remix, featuring 32 different community levels.",128.0,64.0,1570064508,1,0,https://codex.rhythm.cafe/AT4Xr9v6YS9cPiW227vsQk.png,https://cdn.discordapp.com/attachments/611380148431749151/628972380970156032/DJ_Numi_-_So_Far_So_Good.rdzip,https://codex.rhythm.cafe/31tySWriwPjsUGjwX3adny.rdzip,https://codex.rhythm.cafe/Tp2zcDmEyQcLPVtjSDEm5.png,0.68,"[""community remix"",""gimmick"",""radiohammer""]","[""Ladybug""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/628972380970156032/DJ_Numi_-_So_Far_So_Good.rdzip,3Kb6NweQMzCgKAq3Z3jPtZ,1636940011,10,0
3Lr5r4QdC6RyyaGrwE3SBV,Skittish,Welcome To The Circus,2,1,"Diagnosis: Coulrophobia

You belong to us now. Welcome home!",116.0,106.0,1613219428,1,0,https://codex.rhythm.cafe/WZgVgDnVD1wogfMp45TP8F.png,https://cdn.discordapp.com/attachments/611380148431749151/813191510191243264/Skittish_-_Welcome_To_The_Circus.rdzip,https://codex.rhythm.cafe/U2fJYAowbNGz3ZSfUK5RB4.rdzip,https://codex.rhythm.cafe/K7kJXcag5F1LCkaX8Cq3CC.png,0.0,"[""folk-rock"",""The Perfect Shade of Green"",""syncopation"",""RDVS 2""]","[""MarioMak967""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/813191510191243264/Skittish_-_Welcome_To_The_Circus.rdzip,3Lr5r4QdC6RyyaGrwE3SBV,1636984107,10,0
3P6QpgJzsfc14jAP5ryj8e,GarmekVideos,The worst Dubstep drop ever,0,0,"Problem?



Orignal song is SKyNex - D.A.G.F.A",140.0,140.0,1609009494,1,0,https://codex.rhythm.cafe/Rmhe2U5Fd4n1UBMrbAZRQ5.png,https://cdn.discordapp.com/attachments/611380148431749151/792577998242316318/GarmekVideos_-_The_worst_Dubstep_drop_ever.rdzip,https://codex.rhythm.cafe/9jeSWvGA5kYaARDB78s9pW.rdzip,https://codex.rhythm.cafe/K1zMCgL3Nv4vWp8b3eErjD.png,0.63,"[""meme"",""dubstep"",""1p""]","[""Bayou""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/792577998242316318/GarmekVideos_-_The_worst_Dubstep_drop_ever.rdzip,3P6QpgJzsfc14jAP5ryj8e,1636984107,10,0
3PJV5H4dhca4beUjuRFQdS,Coda,Tires On Fire,1,1,"nyooooooooom
NYOOOOOOOOOOOM",159.15,159.15,1585328868,1,0,https://codex.rhythm.cafe/Tuwda8921oPZeiAQG8staB.png,https://cdn.discordapp.com/attachments/611380148431749151/693205268351287386/Coda_-_Tires_On_Fire.rdzip,https://codex.rhythm.cafe/XVw2YBCDQVoMdzim3t5KkL.rdzip,https://codex.rhythm.cafe/KBzoWcN9uEY7RJZwNsyZBn.png,0.86,"[""oneshots"",""dance"",""electric""]","[""robotups""]",1,0,1,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/693205268351287386/Coda_-_Tires_On_Fire.rdzip,3PJV5H4dhca4beUjuRFQdS,1636984107,10,0
3QyMC5ysCoc8WjQTgGTQVw,ラマーズP,Triple Baka,2,0,hopefully not as hard as before. thanks hex,180.0,180.0,1591008894,1,0,https://codex.rhythm.cafe/K7oXBs8nrQxHNpVYBywHuC.png,https://cdn.discordapp.com/attachments/611380148431749151/717076031034622042/LamazeP_-_Triple_Baka.rdzip,https://codex.rhythm.cafe/2H8qBhnc8Hr3ULS13Ag3Ky.rdzip,https://codex.rhythm.cafe/AkWUNGDgg8YRdr8ANLwzxF.png,0.63,"[""RDSRT1"",""baka"",""lamaze""]","[""Xeno"",""Hex4nova""]",1,1,1,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/717076031034622042/LamazeP_-_Triple_Baka.rdzip,3QyMC5ysCoc8WjQTgGTQVw,1636940011,10,0
3RuT1tHnPhzKgDcRYZS83z,Teikyou,Midnight,3,1,"Reminisce on the hour of midnight.

- Community Remix #7 -",200.0,200.0,1597611326,1,0,https://codex.rhythm.cafe/R2mmZCfRTPG6BD8gin3Yct.png,https://cdn.discordapp.com/attachments/611380148431749151/744700522086400029/Teikyou_-_Midnight.rdzip,https://codex.rhythm.cafe/8mqxXPqPN4oUL3MXr63yyc.rdzip,https://codex.rhythm.cafe/XHe5equ5qhwfYstgJtuoVw.png,0.61,"[""community remix"",""cytus 2"",""teikyou"",""the mOOOOOOOOOOOOOOOOOOOOOON"",""RDVS""]","[""Kin""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744700522086400029/Teikyou_-_Midnight.rdzip,3RuT1tHnPhzKgDcRYZS83z,1636984107,10,0
